id	card_type	domain	category	source	level	lesson	deck	front	back	front_label	back_label	front_lang	back_lang	typing_target	examples	related	opposites	details	custom_fields	tags	notes	order
ma2-lu-0029	de-vocabulary	German	verb	Menschen A2	A2			auspacken	باز کردن بسته، بیرون آوردن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Bitte pack das Geschenk schnell aus!","lang":"de-DE","role":"example","label":"ma2-lu-0029-ex-001","order":1},{"text":"Please unpack the gift quickly!","lang":"en-US","role":"example","label":"translation:ma2-lu-0029-ex-001","order":2}]	[]	[]	[{"title":"Formen","items":["Präsens (3. Sg.): packt aus","Präteritum: packte aus","Perfekt: hat ausgepackt","Hilfsverb: haben"]},{"title":"Grammar Notes","items":["Akkusativobjekt (Quellennotation)"]}]	{"entry_type":"verb","canonical_entry_type":"verb","learning_unit_id":"ma2-lu-0029","semantic_identity":"ma2-lu-0029","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0029","type":"verb","headword":"auspacken","persian_meaning":"باز کردن بسته، بیرون آوردن","core":{"present_3sg":"packt aus","preterite_3sg":"packte aus","perfect":"hat ausgepackt","auxiliary":"haben","reflexive":false,"separability":"separable"},"examples":[{"id":"ma2-lu-0029-ex-001","lang":"de-DE","text":"Bitte pack das Geschenk schnell aus!","order":1,"translations":[{"lang":"fa-IR","text":"لطفاً هدیه را سریع باز کن!"},{"lang":"en-US","text":"Please unpack the gift quickly!"}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":29,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","morphology","example_attestation"],"verification_status":"verified","locator":"screenshot-1:row-29;source-order=29","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: auspacken [+A], packt aus, packte aus, hat ausgepackt / herausholen"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]},"details":{"grammar_notes":["Akkusativobjekt (Quellennotation)"]}},"present":"packt aus","preterite":"packte aus","perfect":"hat ausgepackt","participle_ii":"","auxiliary":"haben","reflexive":false,"is_reflexive":false,"is_separable":true,"rection":"","typingCore":"auspacken","typingStandard":"auspacken","typingTargetLang":"de-DE","typingTargetDir":"ltr","typingTargetLabel":"Wort"}	menschen-a2; a2		29
ma2-lu-0030	de-vocabulary	German	verb	Menschen A2	A2			unterscheiden	تشخیص دادن، تفاوت قائل شدن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Die beiden Zwillinge kann ich nicht unterscheiden.","lang":"de-DE","role":"example","label":"ma2-lu-0030-ex-001","order":1},{"text":"I can't tell the two twins apart.","lang":"en-US","role":"example","label":"translation:ma2-lu-0030-ex-001","order":2}]	[]	[]	[{"title":"Formen","items":["Präsens (3. Sg.): unterscheidet","Präteritum: unterschied","Perfekt: hat unterschieden","Hilfsverb: haben"]}]	{"entry_type":"verb","canonical_entry_type":"verb","learning_unit_id":"ma2-lu-0030","semantic_identity":"ma2-lu-0030","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0030","type":"verb","headword":"unterscheiden","persian_meaning":"تشخیص دادن، تفاوت قائل شدن","core":{"present_3sg":"unterscheidet","preterite_3sg":"unterschied","perfect":"hat unterschieden","auxiliary":"haben","reflexive":false,"separability":"inseparable"},"examples":[{"id":"ma2-lu-0030-ex-001","lang":"de-DE","text":"Die beiden Zwillinge kann ich nicht unterscheiden.","order":1,"translations":[{"lang":"fa-IR","text":"من نمی‌توانم این دو دوقلو را از هم تشخیص بدهم."},{"lang":"en-US","text":"I can't tell the two twins apart."}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":30,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","morphology","example_attestation"],"verification_status":"verified","locator":"screenshot-1:row-30;source-order=30","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: unterscheiden, unterschied, hat unterschieden / differenzieren"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]}},"present":"unterscheidet","preterite":"unterschied","perfect":"hat unterschieden","participle_ii":"","auxiliary":"haben","reflexive":false,"is_reflexive":false,"is_separable":false,"rection":"","typingCore":"unterscheiden","typingStandard":"unterscheiden","typingTargetLang":"de-DE","typingTargetDir":"ltr","typingTargetLabel":"Wort"}	menschen-a2; a2		30
ma2-lu-0031	de-vocabulary	German	phrase	Menschen A2	A2			etw. (Akk.) von etw. (Dat.) unterscheiden	چیزی را از چیز دیگری تشخیص دادن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Rot von Blau unterscheiden","lang":"de-DE","role":"example","label":"ma2-lu-0031-ex-001","order":1},{"text":"to distinguish red from blue","lang":"en-US","role":"example","label":"translation:ma2-lu-0031-ex-001","order":2}]	[]	[]	[]	{"entry_type":"phrase","canonical_entry_type":"phrase","learning_unit_id":"ma2-lu-0031","semantic_identity":"ma2-lu-0031","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0031","type":"phrase","headword":"etw. (Akk.) von etw. (Dat.) unterscheiden","persian_meaning":"چیزی را از چیز دیگری تشخیص دادن","core":{"structure":"etw. (Akk.) von etw. (Dat.) unterscheiden"},"examples":[{"id":"ma2-lu-0031-ex-001","lang":"de-DE","text":"Rot von Blau unterscheiden","order":1,"translations":[{"lang":"fa-IR","text":"قرمز را از آبی تشخیص دادن"},{"lang":"en-US","text":"to distinguish red from blue"}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":31,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","example_attestation"],"verification_status":"verified","locator":"screenshot-2:row-1;source-order=31","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: etw.Akk. von etw.Dat. unterscheiden / auseinanderhalten"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]}}}	menschen-a2; a2		31
ma2-lu-0032	de-vocabulary	German	phrase	Menschen A2	A2			unterscheiden zwischen jdm./etw.	بین افراد یا چیزها تفاوت قائل شدن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Man muss zwischen richtig und falsch unterscheiden.","lang":"de-DE","role":"example","label":"ma2-lu-0032-ex-001","order":1},{"text":"You have to distinguish between right and wrong.","lang":"en-US","role":"example","label":"translation:ma2-lu-0032-ex-001","order":2}]	[]	[]	[]	{"entry_type":"phrase","canonical_entry_type":"phrase","learning_unit_id":"ma2-lu-0032","semantic_identity":"ma2-lu-0032","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0032","type":"phrase","headword":"unterscheiden zwischen jdm./etw.","persian_meaning":"بین افراد یا چیزها تفاوت قائل شدن","core":{"structure":"unterscheiden zwischen jdm./etw."},"examples":[{"id":"ma2-lu-0032-ex-001","lang":"de-DE","text":"Man muss zwischen richtig und falsch unterscheiden.","order":1,"translations":[{"lang":"fa-IR","text":"باید بین درست و غلط تفاوت قائل شد."},{"lang":"en-US","text":"You have to distinguish between right and wrong."}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":32,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","example_attestation"],"verification_status":"verified","locator":"screenshot-2:row-2;source-order=32","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: unterscheiden zwischen jdm./etw."},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]}}}	menschen-a2; a2		32
ma2-lu-0033	de-vocabulary	German	verb	Menschen A2	A2			sich unterscheiden	متفاوت بودن، فرق داشتن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Worin/ wie unterscheiden sie sich?","lang":"de-DE","role":"example","label":"ma2-lu-0033-ex-001","order":1},{"text":"In what way / how do they differ?","lang":"en-US","role":"example","label":"translation:ma2-lu-0033-ex-001","order":2}]	[]	[]	[{"title":"Formen","items":["Präsens (3. Sg.): unterscheidet sich","Präteritum: unterschied sich","Perfekt: hat sich unterschieden","Hilfsverb: haben"]}]	{"entry_type":"verb","canonical_entry_type":"verb","learning_unit_id":"ma2-lu-0033","semantic_identity":"ma2-lu-0033","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0033","type":"verb","headword":"sich unterscheiden","persian_meaning":"متفاوت بودن، فرق داشتن","core":{"present_3sg":"unterscheidet sich","preterite_3sg":"unterschied sich","perfect":"hat sich unterschieden","auxiliary":"haben","reflexive":true,"separability":"inseparable"},"examples":[{"id":"ma2-lu-0033-ex-001","lang":"de-DE","text":"Worin/ wie unterscheiden sie sich?","order":1,"translations":[{"lang":"fa-IR","text":"آن‌ها از چه نظر / چگونه با هم فرق دارند؟"},{"lang":"en-US","text":"In what way / how do they differ?"}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":33,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","morphology","example_attestation"],"verification_status":"verified","locator":"screenshot-2:row-3;source-order=33","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: sich unterscheiden, unterschied sich, hat sich unterschieden"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]}},"present":"unterscheidet sich","preterite":"unterschied sich","perfect":"hat sich unterschieden","participle_ii":"","auxiliary":"haben","reflexive":true,"is_reflexive":true,"is_separable":false,"rection":"","typingCore":"sich unterscheiden","typingStandard":"sich unterscheiden","typingTargetLang":"de-DE","typingTargetDir":"ltr","typingTargetLabel":"Wort"}	menschen-a2; a2		33
ma2-lu-0034	de-vocabulary	German	verb	Menschen A2	A2			beachten	توجه کردن، رعایت کردن، در نظر گرفتن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Jdn./etw. nicht beachten","lang":"de-DE","role":"example","label":"ma2-lu-0034-ex-001","order":1},{"text":"not to pay attention to someone or something","lang":"en-US","role":"example","label":"translation:ma2-lu-0034-ex-001","order":2}]	[]	[]	[{"title":"Formen","items":["Präsens (3. Sg.): beachtet","Präteritum: beachtete","Perfekt: hat beachtet","Hilfsverb: haben"]},{"title":"Grammar Notes","items":["Akkusativobjekt (Quellennotation)"]}]	{"entry_type":"verb","canonical_entry_type":"verb","learning_unit_id":"ma2-lu-0034","semantic_identity":"ma2-lu-0034","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0034","type":"verb","headword":"beachten","persian_meaning":"توجه کردن، رعایت کردن، در نظر گرفتن","core":{"present_3sg":"beachtet","preterite_3sg":"beachtete","perfect":"hat beachtet","auxiliary":"haben","reflexive":false,"separability":"inseparable"},"examples":[{"id":"ma2-lu-0034-ex-001","lang":"de-DE","text":"Jdn./etw. nicht beachten","order":1,"translations":[{"lang":"fa-IR","text":"به کسی یا چیزی توجه نکردن"},{"lang":"en-US","text":"not to pay attention to someone or something"}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":34,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","morphology","example_attestation"],"verification_status":"verified","locator":"screenshot-2:row-4;source-order=34","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: beachten [+A], beachtet, beachtete, hat beachtet / berücksichtigen / auf etwas achten"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]},"details":{"grammar_notes":["Akkusativobjekt (Quellennotation)"]}},"present":"beachtet","preterite":"beachtete","perfect":"hat beachtet","participle_ii":"","auxiliary":"haben","reflexive":false,"is_reflexive":false,"is_separable":false,"rection":"","typingCore":"beachten","typingStandard":"beachten","typingTargetLang":"de-DE","typingTargetDir":"ltr","typingTargetLabel":"Wort"}	menschen-a2; a2		34
ma2-lu-0035	de-vocabulary	German	verb	Menschen A2	A2			quaken	قورقور کردن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Im Teich quakten die Frösche","lang":"de-DE","role":"example","label":"ma2-lu-0035-ex-001","order":1},{"text":"The frogs croaked in the pond.","lang":"en-US","role":"example","label":"translation:ma2-lu-0035-ex-001","order":2}]	[]	[]	[{"title":"Formen","items":["Präsens (3. Sg.): quakt","Präteritum: quakte","Perfekt: hat gequakt","Hilfsverb: haben"]}]	{"entry_type":"verb","canonical_entry_type":"verb","learning_unit_id":"ma2-lu-0035","semantic_identity":"ma2-lu-0035","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0035","type":"verb","headword":"quaken","persian_meaning":"قورقور کردن","core":{"present_3sg":"quakt","preterite_3sg":"quakte","perfect":"hat gequakt","auxiliary":"haben","reflexive":false,"separability":"non_prefixed"},"examples":[{"id":"ma2-lu-0035-ex-001","lang":"de-DE","text":"Im Teich quakten die Frösche","order":1,"translations":[{"lang":"fa-IR","text":"قورباغه‌ها در برکه قورقور می‌کردند."},{"lang":"en-US","text":"The frogs croaked in the pond."}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":35,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","morphology","example_attestation"],"verification_status":"verified","locator":"screenshot-2:row-5;source-order=35","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: quaken, quakte, hat gequakt"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]}},"present":"quakt","preterite":"quakte","perfect":"hat gequakt","participle_ii":"","auxiliary":"haben","reflexive":false,"is_reflexive":false,"is_separable":false,"rection":"","typingCore":"quaken","typingStandard":"quaken","typingTargetLang":"de-DE","typingTargetDir":"ltr","typingTargetLabel":"Wort"}	menschen-a2; a2		35
ma2-lu-0036	de-vocabulary	German	verb	Menschen A2	A2			sich erholen	استراحت و تجدید قوا کردن، بهبود یافتن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Ich muss mich vom Stress erholen.","lang":"de-DE","role":"example","label":"ma2-lu-0036-ex-001","order":1},{"text":"I need to recover from the stress.","lang":"en-US","role":"example","label":"translation:ma2-lu-0036-ex-001","order":2}]	[]	[]	[{"title":"Formen","items":["Präsens (3. Sg.): erholt sich","Präteritum: erholte sich","Perfekt: hat sich erholt","Hilfsverb: haben"]},{"title":"Grammar Notes","items":["Akkusativobjekt (Quellennotation)"]}]	{"entry_type":"verb","canonical_entry_type":"verb","learning_unit_id":"ma2-lu-0036","semantic_identity":"ma2-lu-0036","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0036","type":"verb","headword":"sich erholen","persian_meaning":"استراحت و تجدید قوا کردن، بهبود یافتن","core":{"present_3sg":"erholt sich","preterite_3sg":"erholte sich","perfect":"hat sich erholt","auxiliary":"haben","reflexive":true,"separability":"inseparable"},"examples":[{"id":"ma2-lu-0036-ex-001","lang":"de-DE","text":"Ich muss mich vom Stress erholen.","order":1,"translations":[{"lang":"fa-IR","text":"باید از استرس استراحت کنم و تجدید قوا کنم."},{"lang":"en-US","text":"I need to recover from the stress."}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":36,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","morphology","example_attestation"],"verification_status":"verified","locator":"screenshot-2:row-6;source-order=36","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: sich erholen [+A], erholt sich, erholte sich, hat sich erholt"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]},"details":{"grammar_notes":["Akkusativobjekt (Quellennotation)"]}},"present":"erholt sich","preterite":"erholte sich","perfect":"hat sich erholt","participle_ii":"","auxiliary":"haben","reflexive":true,"is_reflexive":true,"is_separable":false,"rection":"","typingCore":"sich erholen","typingStandard":"sich erholen","typingTargetLang":"de-DE","typingTargetDir":"ltr","typingTargetLabel":"Wort"}	menschen-a2; a2		36
ma2-lu-0037	de-vocabulary	German	verb	Menschen A2	A2			genießen	لذت بردن، بهره‌مند شدن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Ich habe meinen Urlaub genossen.","lang":"de-DE","role":"example","label":"ma2-lu-0037-ex-001","order":1},{"text":"I enjoyed my vacation.","lang":"en-US","role":"example","label":"translation:ma2-lu-0037-ex-001","order":2}]	[]	[]	[{"title":"Formen","items":["Präsens (3. Sg.): genießt","Präteritum: genoss","Perfekt: hat genossen","Hilfsverb: haben"]},{"title":"Grammar Notes","items":["Akkusativobjekt (Quellennotation)"]}]	{"entry_type":"verb","canonical_entry_type":"verb","learning_unit_id":"ma2-lu-0037","semantic_identity":"ma2-lu-0037","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0037","type":"verb","headword":"genießen","persian_meaning":"لذت بردن، بهره‌مند شدن","core":{"present_3sg":"genießt","preterite_3sg":"genoss","perfect":"hat genossen","auxiliary":"haben","reflexive":false,"separability":"inseparable"},"examples":[{"id":"ma2-lu-0037-ex-001","lang":"de-DE","text":"Ich habe meinen Urlaub genossen.","order":1,"translations":[{"lang":"fa-IR","text":"من از تعطیلاتم لذت بردم."},{"lang":"en-US","text":"I enjoyed my vacation."}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":37,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","morphology","example_attestation"],"verification_status":"verified","locator":"screenshot-2:row-7;source-order=37","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: genießen [+A], genießt, genoss, hat genossen / etw. auskosten / sich erfreuen an"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]},"details":{"grammar_notes":["Akkusativobjekt (Quellennotation)"]}},"present":"genießt","preterite":"genoss","perfect":"hat genossen","participle_ii":"","auxiliary":"haben","reflexive":false,"is_reflexive":false,"is_separable":false,"rection":"","typingCore":"genießen","typingStandard":"genießen","typingTargetLang":"de-DE","typingTargetDir":"ltr","typingTargetLabel":"Wort"}	menschen-a2; a2		37
ma2-lu-0038	de-vocabulary	German	verb	Menschen A2	A2			lehren	آموزش دادن، یاد دادن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Meine Großmutter lehrte mich das Stricken.","lang":"de-DE","role":"example","label":"ma2-lu-0038-ex-001","order":1},{"text":"My grandmother taught me how to knit.","lang":"en-US","role":"example","label":"translation:ma2-lu-0038-ex-001","order":2}]	[]	[]	[{"title":"Formen","items":["Präsens (3. Sg.): lehrt","Präteritum: lehrte","Perfekt: hat gelehrt","Hilfsverb: haben"]},{"title":"Grammar Notes","items":["Akkusativobjekt (Quellennotation)"]}]	{"entry_type":"verb","canonical_entry_type":"verb","learning_unit_id":"ma2-lu-0038","semantic_identity":"ma2-lu-0038","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0038","type":"verb","headword":"lehren","persian_meaning":"آموزش دادن، یاد دادن","core":{"present_3sg":"lehrt","preterite_3sg":"lehrte","perfect":"hat gelehrt","auxiliary":"haben","reflexive":false,"separability":"non_prefixed"},"examples":[{"id":"ma2-lu-0038-ex-001","lang":"de-DE","text":"Meine Großmutter lehrte mich das Stricken.","order":1,"translations":[{"lang":"fa-IR","text":"مادربزرگم بافتنی را به من یاد داد."},{"lang":"en-US","text":"My grandmother taught me how to knit."}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":38,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","morphology","example_attestation"],"verification_status":"verified","locator":"screenshot-2:row-8;source-order=38","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: lehren [+A], lehrt, lehrte, hat gelehrt"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]},"details":{"grammar_notes":["Akkusativobjekt (Quellennotation)"]}},"present":"lehrt","preterite":"lehrte","perfect":"hat gelehrt","participle_ii":"","auxiliary":"haben","reflexive":false,"is_reflexive":false,"is_separable":false,"rection":"","typingCore":"lehren","typingStandard":"lehren","typingTargetLang":"de-DE","typingTargetDir":"ltr","typingTargetLabel":"Wort"}	menschen-a2; a2		38
ma2-lu-0039	de-vocabulary	German	verb	Menschen A2	A2			erfahren	تجربه کردن، باخبر شدن، فهمیدن	Deutsch	فارسی	de-DE	fa-IR	front-core	[{"text":"Ich habe im Leben viel Gutes und Böses erfahren.","lang":"de-DE","role":"example","label":"ma2-lu-0039-ex-001","order":1},{"text":"I have experienced many good and bad things in life.","lang":"en-US","role":"example","label":"translation:ma2-lu-0039-ex-001","order":2}]	[]	[]	[{"title":"Formen","items":["Präsens (3. Sg.): erfährt","Präteritum: erfuhr","Perfekt: hat erfahren","Hilfsverb: haben"]},{"title":"Grammar Notes","items":["Akkusativobjekt (Quellennotation)"]}]	{"entry_type":"verb","canonical_entry_type":"verb","learning_unit_id":"ma2-lu-0039","semantic_identity":"ma2-lu-0039","german_learning_contract":"gfp-german-learning-content@1.0.0","semantic_contract":"gfp-german-language-content@3.1.3","source_profile_id":"menschen-a2@2.1.0","german_definition":"","english":"","direction_policy":"language-pair","canonical_unit":{"id":"ma2-lu-0039","type":"verb","headword":"erfahren","persian_meaning":"تجربه کردن، باخبر شدن، فهمیدن","core":{"present_3sg":"erfährt","preterite_3sg":"erfuhr","perfect":"hat erfahren","auxiliary":"haben","reflexive":false,"separability":"inseparable"},"examples":[{"id":"ma2-lu-0039-ex-001","lang":"de-DE","text":"Ich habe im Leben viel Gutes und Böses erfahren.","order":1,"translations":[{"lang":"fa-IR","text":"در زندگی چیزهای خوب و بد زیادی را تجربه کرده‌ام."},{"lang":"en-US","text":"I have experienced many good and bad things in life."}]}],"metadata":{"dataset_id":"menschen-a2","unit_order":39,"tags":["menschen-a2","a2"]},"provenance":{"sources":[{"source_id":"menschen_a2_user_screenshots","source_kind":"course","what_was_verified":["orthography","persian_gloss","morphology","example_attestation"],"verification_status":"verified","locator":"screenshot-2:row-9;source-order=39","accessed_at":"2026-09-02","evidence_note":"Authoritative user-supplied source row. Raw German bundle: erfahren [+A], erfährt, erfuhr, hat erfahren / erleben / mitbekommen"},{"source_id":"assistant_translation_review","source_kind":"other","what_was_verified":["persian_example_translation","english_example_translation"],"verification_status":"verified","accessed_at":"2026-09-02","evidence_note":"Production translation generated and sense-alignment reviewed against the German example and canonical Persian meaning; this is internal production evidence, not an external lexicon claim."}]},"details":{"grammar_notes":["Akkusativobjekt (Quellennotation)"]}},"present":"erfährt","preterite":"erfuhr","perfect":"hat erfahren","participle_ii":"","auxiliary":"haben","reflexive":false,"is_reflexive":false,"is_separable":false,"rection":"","typingCore":"erfahren","typingStandard":"erfahren","typingTargetLang":"de-DE","typingTargetDir":"ltr","typingTargetLabel":"Wort"}	menschen-a2; a2		39
